"entrezgene","mgi_symbol","gene_biotype","ensembl_gene_id","description","featureCounts_WT.1","featureCounts_WT.2","featureCounts_WT.3","featureCounts_p53null.1","featureCounts_p53null.2","featureCounts_p53null.3","Base_Mean","log2(FC)","StdErr","Wald-Stats","P-value","P-adj"
69454,"Clic3","protein_coding","ENSMUSG00000015093","chloride intracellular channel 3 [Source:MGI Symbol;Acc:MGI:1916704]",6866.894929,7903.224555,7704.148169,1541.941662,1930.196253,2391.251816,4722.942897,-1.889182731,0.161329557,-11.71008441,1.13e-31,1.91e-29
230784,"Sesn2","protein_coding","ENSMUSG00000028893","sestrin 2 [Source:MGI Symbol;Acc:MGI:2651874]",4453.050126,4561.082377,4710.129565,1731.849919,1510.514497,1504.839505,3078.577665,-1.507373081,0.128862739,-11.69750924,1.31e-31,2.18e-29
223978,"Cpped1","protein_coding","ENSMUSG00000065979","calcineurin-like phosphoesterase domain containing 1 [Source:MGI Symbol;Acc:MGI:2443300]",4244.418558,4727.195149,3556.787331,1157.401064,1090.832741,1290.451411,2677.847709,-1.782553372,0.152795826,-11.66624389,1.9e-31,3.12e-29
29815,"Bcar3","protein_coding","ENSMUSG00000028121","breast cancer anti-estrogen resistance 3 [Source:MGI Symbol;Acc:MGI:1352501]",7972.866573,8792.278827,7969.961856,3139.627539,2856.214702,3279.313267,5668.377127,-1.395630407,0.119755453,-11.65400296,2.19e-31,3.56e-29
56441,"Naa80","protein_coding","ENSMUSG00000079334","N(alpha)-acetyltransferase 80, NatH catalytic subunit [Source:MGI Symbol;Acc:MGI:1888902]",4497.917129,4579.799309,4921.445885,1281.172117,1591.222527,1575.75249,3074.551576,-1.622778733,0.139389488,-11.64204533,2.52e-31,4.06e-29
13850,"Ephx2","protein_coding","ENSMUSG00000022040","epoxide hydrolase 2, cytoplasmic [Source:MGI Symbol;Acc:MGI:99500]",1695.972743,1629.542896,1614.901565,209.7494173,228.5311585,356.2140637,955.8186406,-2.512622624,0.216370059,-11.612617,3.56e-31,5.67e-29
20210,"Saa3","protein_coding","ENSMUSG00000040026","serum amyloid A 3 [Source:MGI Symbol;Acc:MGI:98223]",96.46405814,98.26389322,58.9461315,1238.655343,933.6644727,700.8841531,521.1463419,3.221999569,0.277575097,11.607668,3.77e-31,5.95e-29
243197,"Mfsd7a","protein_coding","ENSMUSG00000029490","major facilitator superfamily domain containing 7A [Source:MGI Symbol;Acc:MGI:2442629]",945.5721048,1234.147707,1020.991485,130.3847729,185.2036898,164.0893488,613.3981847,-2.599757496,0.22401856,-11.60509869,3.88e-31,6.08e-29
22337,"Vdr","protein_coding","ENSMUSG00000022479","vitamin D (1,25-dihydroxyvitamin D3) receptor [Source:MGI Symbol;Acc:MGI:103076]",17555.33691,17749.50062,17935.19465,5630.165666,6035.261523,7346.090494,12041.92498,-1.462819245,0.126191764,-11.59203421,4.52e-31,7.01e-29
320871,NA,NA,NA,NA,6975.697413,8312.657444,7200.325573,1631.699296,1530.903894,2373.935855,4670.869912,-1.965101053,0.169893129,-11.56668941,6.08e-31,9.33e-29
29813,"Zfp385a","protein_coding","ENSMUSG00000000552","zinc finger protein 385A [Source:MGI Symbol;Acc:MGI:1352495]",6576.38108,8428.468461,7489.495275,2675.722297,2510.44451,2509.989838,5031.750243,-1.521616795,0.13157475,-11.5646566,6.22e-31,9.47e-29
77125,"Il33","protein_coding","ENSMUSG00000024810","interleukin 33 [Source:MGI Symbol;Acc:MGI:1924375]",288.2704993,500.6779321,345.8914509,2420.621654,2647.223382,1893.211783,1349.316117,2.495977926,0.215968059,11.55716239,6.79e-31,1.02e-28
11520,"Plin2","protein_coding","ENSMUSG00000028494","perilipin 2 [Source:MGI Symbol;Acc:MGI:87920]",32720.38419,33778.2133,37766.67524,14860.08484,14763.62257,13828.85663,24619.63946,-1.248636359,0.10813787,-11.5467075,7.67e-31,1.15e-28
29858,"Pmm1","protein_coding","ENSMUSG00000022474","phosphomannomutase 1 [Source:MGI Symbol;Acc:MGI:1353418]",5911.227749,6977.906227,7029.048134,2332.753655,1933.594486,2305.496579,4415.004472,-1.570967384,0.136730129,-11.48954804,1.49e-30,2.2e-28
224833,"AI661453","protein_coding","ENSMUSG00000034382","expressed sequence AI661453 [Source:MGI Symbol;Acc:MGI:2146908]",19546.3102,21050.69951,20692.31654,7986.53975,8346.909412,9151.07333,14462.30812,-1.251579227,0.108966454,-11.48591316,1.55e-30,2.28e-28
17912,"Myo1b","protein_coding","ENSMUSG00000018417","myosin IB [Source:MGI Symbol;Acc:MGI:107752]",3138.446915,2855.501945,2510.215449,10087.81319,13649.85176,8820.420924,6843.708364,1.885821488,0.164566162,11.45935144,2.11e-30,3.07e-28
75974,"Dock11","protein_coding","ENSMUSG00000031093","dedicator of cytokinesis 11 [Source:MGI Symbol;Acc:MGI:1923224]",431.8449114,451.5459855,216.8772763,2379.994515,4325.950405,2812.606878,1769.803328,2.909474325,0.253943291,11.45718129,2.16e-30,3.12e-28
11555,"Adrb2","protein_coding","ENSMUSG00000045730","adrenergic receptor, beta 2 [Source:MGI Symbol;Acc:MGI:87938]",5177.652237,5550.740159,4970.382296,668.9305741,1003.328246,1334.978169,3117.668614,-2.289241433,0.200365114,-11.42534938,3.12e-30,4.46e-28
14605,"Tsc22d3","protein_coding","ENSMUSG00000031431","TSC22 domain family, member 3 [Source:MGI Symbol;Acc:MGI:1196284]",14617.66983,17555.31245,15880.97758,3038.5321,2750.869484,4896.294236,9789.942613,-2.097232054,0.183703881,-11.41637312,3.46e-30,4.91e-28
213019,"Pdlim2","protein_coding","ENSMUSG00000022090","PDZ and LIM domain 2 [Source:MGI Symbol;Acc:MGI:2384850]",3977.459886,4338.818809,4582.227581,667.985757,505.4871349,1045.554242,2519.588902,-2.42514202,0.212583404,-11.40795552,3.82e-30,5.36e-28
19049,"Ppp1r1b","protein_coding","ENSMUSG00000061718","protein phosphatase 1, regulatory inhibitor subunit 1B [Source:MGI Symbol;Acc:MGI:94860]",1.121675095,0,0,342.9686418,194.5488301,212.7389547,125.2296836,5.190494086,0.455171788,11.40337391,4.02e-30,5.6e-28
20706,"Serpinb9b","protein_coding","ENSMUSG00000021403","serine (or cysteine) peptidase inhibitor, clade B, member 9b [Source:MGI Symbol;Acc:MGI:894668]",9588.078709,8488.128681,7718.606654,2051.198131,1514.762288,2578.429114,5323.200596,-2.006894568,0.176315978,-11.38237493,5.12e-30,7.07e-28
17075,"Epcam","protein_coding","ENSMUSG00000045394","epithelial cell adhesion molecule [Source:MGI Symbol;Acc:MGI:106653]",6196.133223,5808.097975,5155.006029,27441.27062,34300.91272,17463.55939,16060.82999,2.130356367,0.187781656,11.34485876,7.87e-30,1.08e-27
12520,"Cd81","protein_coding","ENSMUSG00000037706","CD81 antigen [Source:MGI Symbol;Acc:MGI:1096398]",26864.11852,28266.07681,27623.49185,12995.96052,12374.66489,12505.42243,20104.95584,-1.117050716,0.098756531,-11.31115795,1.16e-29,1.57e-27
14619,"Gjb2","protein_coding","ENSMUSG00000046352","gap junction protein, beta 2 [Source:MGI Symbol;Acc:MGI:95720]",771.7124651,969.7710415,639.5099173,3047.035454,3897.773067,3261.172736,2097.829113,2.03374899,0.179817154,11.31009442,1.17e-29,1.58e-27
13638,"Efna3","protein_coding","ENSMUSG00000028039","ephrin A3 [Source:MGI Symbol;Acc:MGI:106644]",9100.150043,9873.181653,8125.668618,1187.635214,1569.134014,2433.304866,5381.512401,-2.287779694,0.20236536,-11.30519418,1.24e-29,1.65e-27
14776,"Gpx2","protein_coding","ENSMUSG00000042808","glutathione peroxidase 2 [Source:MGI Symbol;Acc:MGI:106609]",32.52857774,18.71693204,48.93641106,1393.605363,874.195398,430.425327,466.4013348,4.050273875,0.358846925,11.2869126,1.52e-29,2.02e-27
14381,"G6pdx","protein_coding","ENSMUSG00000031400","glucose-6-phosphate dehydrogenase X-linked [Source:MGI Symbol;Acc:MGI:105979]",14728.71567,15896.52435,15937.69933,6418.143206,6957.032181,6727.6633,11110.963,-1.198635119,0.106361436,-11.26945224,1.86e-29,2.44e-27
14705,"Bscl2","protein_coding","ENSMUSG00000071657","Berardinelli-Seip congenital lipodystrophy 2 (seipin) [Source:MGI Symbol;Acc:MGI:1298392]",3615.15883,4389.120564,3992.766266,579.1729406,513.982717,999.3783453,2348.263277,-2.404573088,0.213878753,-11.24269265,2.52e-29,3.28e-27
17295,"Met","protein_coding","ENSMUSG00000009376","met proto-oncogene [Source:MGI Symbol;Acc:MGI:96969]",3568.048476,3601.83961,3318.778423,8492.01695,8281.49343,8267.134728,5921.551936,1.240778276,0.110521158,11.22661302,3.02e-29,3.91e-27
73284,"Ddit4l","protein_coding","ENSMUSG00000046818","DNA-damage-inducible transcript 4-like [Source:MGI Symbol;Acc:MGI:1920534]",585.5143994,921.8089031,979.8404124,60.46830049,14.44248957,38.75477082,433.471546,-3.864558544,0.345234664,-11.19400495,4.36e-29,5.6e-27
52898,"Rnasek","protein_coding","ENSMUSG00000093989","ribonuclease, RNase K [Source:MGI Symbol;Acc:MGI:106369]",5672.310953,5107.382831,5380.780834,2162.68656,2051.683077,2077.915371,3742.126605,-1.342115779,0.119962019,-11.18783924,4.68e-29,5.96e-27
16664,"Krt14","protein_coding","ENSMUSG00000045545","keratin 14 [Source:MGI Symbol;Acc:MGI:96688]",1072233.9,1310666.034,1175796.261,436525.3853,445606.0245,514857.9549,825947.5932,-1.33068079,0.119083489,-11.17435169,5.44e-29,6.88e-27
14609,"Gja1","protein_coding","ENSMUSG00000050953","gap junction protein, alpha 1 [Source:MGI Symbol;Acc:MGI:95713]",4911.815239,6029.191734,4930.343414,18271.81974,20944.15855,14215.57976,11550.48474,1.711493566,0.153217249,11.17037134,5.69e-29,7.14e-27
18188,"Nrtn","protein_coding","ENSMUSG00000039481","neurturin [Source:MGI Symbol;Acc:MGI:108417]",1390.877117,1383.883163,1580.423639,357.1408998,338.9737257,274.5816741,887.6467031,-2.091419689,0.187825669,-11.13489812,8.48e-29,1.06e-26
238161,"Akap6","protein_coding","ENSMUSG00000061603","A kinase (PRKA) anchor protein 6 [Source:MGI Symbol;Acc:MGI:3050566]",1046.522863,966.2616167,962.0453538,4406.627398,5656.358561,3219.944256,2709.626675,2.084292378,0.187456535,11.11880349,1.02e-28,1.26e-26
15368,"Hmox1","protein_coding","ENSMUSG00000005413","heme oxygenase 1 [Source:MGI Symbol;Acc:MGI:96163]",7838.265561,7420.093747,7873.201225,3040.421734,2936.922732,2419.287183,5254.698697,-1.43849313,0.129708089,-11.09023457,1.4e-28,1.72e-26
381493,"S100a7a","protein_coding","ENSMUSG00000063767","S100 calcium binding protein A7A [Source:MGI Symbol;Acc:MGI:2687194]",2843.446365,3417.009906,3389.958657,479.9671351,210.6904361,544.2159306,1814.214738,-2.777814871,0.250589304,-11.08512946,1.48e-28,1.8e-26
24102,"Trex2","protein_coding","ENSMUSG00000031372","three prime repair exonuclease 2 [Source:MGI Symbol;Acc:MGI:1346343]",1551.276656,1640.07117,1315.722143,99.20580549,44.17702691,173.1596143,803.9354026,-3.436136975,0.311160944,-11.04295716,2.37e-28,2.86e-26
70911,"Phyhipl","protein_coding","ENSMUSG00000037747","phytanoyl-CoA hydroxylase interacting protein-like [Source:MGI Symbol;Acc:MGI:1918161]",735.8188621,910.1108206,1163.351954,121.8814182,147.8231285,117.088882,532.6791775,-2.688586231,0.243853597,-11.0254114,2.88e-28,3.46e-26
13822,"Epb41l2","protein_coding","ENSMUSG00000019978","erythrocyte membrane protein band 4.1 like 2 [Source:MGI Symbol;Acc:MGI:103009]",4310.597389,3942.253812,3761.430505,11753.52591,16152.65024,11208.37446,8521.472053,1.665366752,0.151071356,11.02370955,2.94e-28,3.5e-26
72275,"2200002D01Rik","protein_coding","ENSMUSG00000030587","RIKEN cDNA 2200002D01 gene [Source:MGI Symbol;Acc:MGI:1919525]",6693.03529,8386.355363,8430.408996,2466.917696,2249.63014,2876.098736,5183.741037,-1.597177698,0.145486366,-10.97819498,4.87e-28,5.75e-26
71903,"Ces2f","protein_coding","ENSMUSG00000062826","carboxylesterase 2F [Source:MGI Symbol;Acc:MGI:1919153]",641.5981541,690.1868691,738.4949306,3.779268781,28.03542093,35.45649245,356.2585227,-4.11780648,0.375720613,-10.95975663,5.97e-28,7e-26
76681,"Trim12a","protein_coding","ENSMUSG00000066258","tripartite motif-containing 12A [Source:MGI Symbol;Acc:MGI:1923931]",155.9128382,196.5277864,215.7650851,0,0,0.824569592,94.83837989,-5.057386502,0.46206001,-10.94530233,7e-28,8.16e-26
17756,"Map2","protein_coding","ENSMUSG00000015222","microtubule-associated protein 2 [Source:MGI Symbol;Acc:MGI:97175]",288.2704993,178.9806627,284.7209371,1270.779127,1613.311041,1993.809273,938.3119234,2.549763726,0.233345973,10.92696693,8.57e-28,9.91e-26
68559,"Pdrg1","protein_coding","ENSMUSG00000027472","p53 and DNA damage regulated 1 [Source:MGI Symbol;Acc:MGI:1915809]",5480.504512,4513.120239,5628.799463,1919.86854,1744.143005,1733.245282,3503.280174,-1.505355937,0.138002599,-10.90817093,1.05e-27,1.21e-25
102623,NA,NA,NA,NA,883.8799746,984.9785488,924.2308543,192.7427078,151.2213614,137.7031218,545.7927614,-2.413299185,0.221386996,-10.90081724,1.14e-27,1.3e-25
30926,"Glrx3","protein_coding","ENSMUSG00000031068","glutaredoxin 3 [Source:MGI Symbol;Acc:MGI:1353653]",25685.23799,27571.21071,24511.58099,11985.95094,10993.28324,10492.64806,18539.98532,-1.202091318,0.110327798,-10.89563411,1.21e-27,1.37e-25
381148,"Prob1","protein_coding","ENSMUSG00000073600","proline rich basic protein 1 [Source:MGI Symbol;Acc:MGI:2686460]",1425.649045,2289.31475,1916.305369,340.1341902,414.5844064,381.775721,1127.96058,-2.213772303,0.203770618,-10.86404077,1.71e-27,1.92e-25
53892,"Ppm1d","protein_coding","ENSMUSG00000020525","protein phosphatase 1D magnesium-dependent, delta isoform [Source:MGI Symbol;Acc:MGI:1858214]",2834.472964,3184.218064,2853.882518,978.8306141,962.5494518,1071.1159,1980.844919,-1.528318424,0.141045228,-10.83566204,2.33e-27,2.61e-25
100038411,NA,NA,NA,NA,4783.944279,5122.590338,4531.066788,657.5927678,789.239577,1329.206182,2868.939989,-2.273737747,0.210605138,-10.79621215,3.59e-27,3.98e-25
67839,"Gpsm1","protein_coding","ENSMUSG00000026930","G-protein signalling modulator 1 (AGS3-like, C. elegans) [Source:MGI Symbol;Acc:MGI:1915089]",1538.93823,1645.920212,1618.238138,397.7680391,418.8321975,479.8995025,1016.599386,-1.835534931,0.170203351,-10.78436421,4.08e-27,4.5e-25
72293,"Nkd2","protein_coding","ENSMUSG00000021567","naked cuticle 2 [Source:MGI Symbol;Acc:MGI:1919543]",200.7798419,343.9236263,470.4568609,2140.010947,2341.382426,2257.671543,1292.370874,2.574020825,0.238894939,10.77469804,4.53e-27,4.97e-25
108897,"Aif1l","protein_coding","ENSMUSG00000001864","allograft inflammatory factor 1-like [Source:MGI Symbol;Acc:MGI:1919598]",6920.735334,8952.542558,8153.473397,1247.158698,996.5317802,2153.775774,4737.36959,-2.335324168,0.216818925,-10.77085022,4.73e-27,5.14e-25
24030,"Mrps12","protein_coding","ENSMUSG00000045948","mitochondrial ribosomal protein S12 [Source:MGI Symbol;Acc:MGI:1346333]",3430.082439,3122.218226,3295.422408,1201.807472,938.7618219,1048.852521,2172.857482,-1.592360044,0.14811051,-10.75116167,5.85e-27,6.33e-25
22059,"Trp53","protein_coding","ENSMUSG00000059552","transformation related protein 53 [Source:MGI Symbol;Acc:MGI:98834]",7224.709284,7260.999824,7809.806329,2983.732702,2175.718576,2468.761358,4987.288012,-1.517705335,0.141410729,-10.73260384,7.16e-27,7.68e-25
56520,"Nme4","protein_coding","ENSMUSG00000024177","NME/NM23 nucleoside diphosphate kinase 4 [Source:MGI Symbol;Acc:MGI:1931148]",3074.511434,2761.917285,2662.585638,993.9476893,893.7352368,971.3429792,1893.00671,-1.540560351,0.143694021,-10.72111658,8.1e-27,8.64e-25
100342,"Tent5b","protein_coding","ENSMUSG00000046694","terminal nucleotidyltransferase 5B [Source:MGI Symbol;Acc:MGI:2140500]",15334.42022,18308.66896,16385.91237,5677.406526,5013.242997,6835.681917,11259.22216,-1.485067348,0.138859727,-10.69473046,1.08e-26,1.14e-24
19144,"Klk6","protein_coding","ENSMUSG00000050063","kallikrein related-peptidase 6 [Source:MGI Symbol;Acc:MGI:1343166]",3557.9534,3838.140877,3354.36854,1195.193752,1372.036509,1177.485377,2415.863076,-1.492664828,0.139871855,-10.67165966,1.38e-26,1.46e-24
80982,"Cemip","protein_coding","ENSMUSG00000052353","cell migration inducing protein, hyaluronan binding [Source:MGI Symbol;Acc:MGI:2443629]",849.1080466,855.1298327,857.4993847,183.2945359,149.5222449,156.6682225,508.5370445,-2.280178572,0.21390579,-10.65973283,1.57e-26,1.64e-24
12577,"Cdkn1c","protein_coding","ENSMUSG00000037664","cyclin-dependent kinase inhibitor 1C (P57) [Source:MGI Symbol;Acc:MGI:104564]",1645.497364,1910.296877,1587.096786,436.5055441,502.088902,410.6356567,1082.020188,-1.872158819,0.175737064,-10.65318136,1.69e-26,1.75e-24
16542,"Kdr","protein_coding","ENSMUSG00000062960","kinase insert domain protein receptor [Source:MGI Symbol;Acc:MGI:96683]",1209.165752,1700.901199,1854.022664,341.0790074,231.9293913,295.1959139,938.7156548,-2.338275468,0.220098157,-10.62378485,2.31e-26,2.39e-24
13136,"Cd55","protein_coding","ENSMUSG00000026399","CD55 molecule, decay accelerating factor for complement [Source:MGI Symbol;Acc:MGI:104850]",1490.706201,1123.015923,1282.356408,149.2811168,270.1595107,196.2475629,751.9611203,-2.510679915,0.236837542,-10.60085278,2.95e-26,3.03e-24
83429,"Ctns","protein_coding","ENSMUSG00000005949","cystinosis, nephropathic [Source:MGI Symbol;Acc:MGI:1932872]",4008.866788,4248.743574,4548.861846,1303.847729,1404.319721,1660.683158,2862.553803,-1.520413179,0.14355594,-10.59108513,3.28e-26,3.35e-24
216198,"Tcp11l2","protein_coding","ENSMUSG00000020034","t-complex 11 (mouse) like 2 [Source:MGI Symbol;Acc:MGI:2444679]",1743.083097,1854.14608,1728.345063,366.5890717,518.230508,460.1098323,1111.750609,-1.920662486,0.181565467,-10.57834687,3.76e-26,3.81e-24
15507,"Hspb1","protein_coding","ENSMUSG00000004951","heat shock protein 1 [Source:MGI Symbol;Acc:MGI:96240]",125822.7821,149957.7199,135388.1422,43591.03093,54106.66327,57952.40006,94469.78973,-1.378393254,0.130677623,-10.54804351,5.19e-26,5.23e-24
53376,"Usp2","protein_coding","ENSMUSG00000032010","ubiquitin specific peptidase 2 [Source:MGI Symbol;Acc:MGI:1858178]",1756.543198,1800.334901,1272.346688,299.5070509,332.1772601,394.9688345,975.9796553,-2.141772616,0.203549991,-10.52209637,6.83e-26,6.85e-24
100861999,NA,NA,NA,NA,5640.904051,5877.116661,6928.95093,2377.160063,2018.550307,2297.250883,4189.988816,-1.436422632,0.136735057,-10.50515256,8.18e-26,8.15e-24
94346,"Tmem40","protein_coding","ENSMUSG00000059900","transmembrane protein 40 [Source:MGI Symbol;Acc:MGI:2137870]",3379.60706,4086.140227,3709.15752,927.8104856,784.1422277,1231.082401,2352.989987,-1.865048885,0.178057563,-10.47441543,1.13e-25,1.12e-23
11482,"Acvrl1","protein_coding","ENSMUSG00000000530","activin A receptor, type II-like 1 [Source:MGI Symbol;Acc:MGI:1338946]",1046.522863,1151.091321,1005.420809,131.3295901,53.52216722,35.45649245,570.5572071,-3.420191151,0.326691899,-10.46916425,1.2e-25,1.18e-23
319713,"Ablim3","protein_coding","ENSMUSG00000032735","actin binding LIM protein family, member 3 [Source:MGI Symbol;Acc:MGI:2442582]",2643.788198,2816.898272,2797.160769,443.1192645,408.637499,763.5514421,1645.525907,-2.245568113,0.214810525,-10.45371547,1.41e-25,1.38e-23
11972,"Atp6v0d1","protein_coding","ENSMUSG00000013160","ATPase, H+ transporting, lysosomal V0 subunit D1 [Source:MGI Symbol;Acc:MGI:1201778]",9275.131357,9177.145742,9594.873141,3541.174847,3854.445598,4274.568764,6619.556575,-1.247603286,0.119420164,-10.44717448,1.51e-25,1.47e-23
100503231,NA,NA,NA,NA,0,0,0,164.398192,223.4338092,175.6333231,93.91088737,4.903701197,0.469809092,10.43764645,1.67e-25,1.61e-23
14676,"Gna15","protein_coding","ENSMUSG00000034792","guanine nucleotide binding protein, alpha 15 [Source:MGI Symbol;Acc:MGI:95770]",1844.033856,1937.202466,2413.454818,514.9253713,391.6463348,562.3564617,1277.269885,-2.001188843,0.191975096,-10.42421067,1.92e-25,1.85e-23
72361,"Ces2g","protein_coding","ENSMUSG00000031877","carboxylesterase 2G [Source:MGI Symbol;Acc:MGI:1919611]",4232.080132,3831.122028,4438.754921,948.5964639,608.2836783,1187.380212,2541.036239,-2.099009329,0.202638392,-10.35839908,3.83e-25,3.66e-23
108705,"Pttg1ip","protein_coding","ENSMUSG00000009291","pituitary tumor-transforming 1 interacting protein [Source:MGI Symbol;Acc:MGI:2652132]",25763.75525,29709.62019,27434.41936,11762.97408,9759.724715,12241.56016,19445.34229,-1.276899179,0.123938471,-10.30268626,6.85e-25,6.51e-23
69368,"Wdfy1","protein_coding","ENSMUSG00000073643","WD repeat and FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:1916618]",684.2218077,776.7526798,488.2519194,2421.566471,3194.338869,2592.446797,1692.929757,1.99766082,0.194143892,10.28958879,7.85e-25,7.41e-23
20336,"Exoc4","protein_coding","ENSMUSG00000029763","exocyst complex component 4 [Source:MGI Symbol;Acc:MGI:1096376]",10111.90098,11273.44213,9788.394403,4084.444735,3738.056123,4610.168588,7267.734493,-1.305565204,0.127058934,-10.27527274,9.11e-25,8.52e-23
242721,"Klhdc7a","protein_coding","ENSMUSG00000078234","kelch domain containing 7A [Source:MGI Symbol;Acc:MGI:2444612]",1520.991428,1535.958236,1469.204523,377.9268781,419.6817557,468.3555282,965.3530582,-1.783454737,0.173571534,-10.2750416,9.13e-25,8.52e-23
